time,accel,label
0.020083333333333335,0.005235389661574611,normal
0.020166666666666666,0.010467191248588777,normal
0.02025,0.01569181914556903,normal
0.02033333333333333,0.020905692653530587,normal
0.020416666666666666,0.026105238444010245,normal
0.0205,0.0312868930080463,normal
0.020583333333333332,0.03644710509842947,normal
0.020666666666666667,0.041582338163551884,normal
0.02075,0.04668907277118095,normal
0.020833333333333332,0.051763809020504065,normal
0.020916666666666667,0.05680306894078463,normal
0.021,0.06180339887498945,normal
0.021083333333333332,0.06676137184675418,normal
0.021166666666666667,0.07167358990906007,normal
0.02125,0.07653668647301784,normal
0.021333333333333333,0.08134732861515995,normal
0.021416666666666667,0.08610221936165913,normal
0.0215,0.09079809994790933,normal
0.021583333333333333,0.09543175205192167,normal
0.021666666666666667,0.1,normal
0.02175,0.10449971294318966,normal
0.021833333333333333,0.10892780700300547,normal
0.021916666666666668,0.11328124738496664,normal
0.022,0.11755705045849457,normal
0.022083333333333333,0.12175228580174409,normal
0.022166666666666668,0.12586407820996734,normal
0.02225,0.12988960966603663,normal
0.022333333333333334,0.1338261212717717,normal
0.022416666666666668,0.13767091513875074,normal
0.0225,0.14142135623730948,normal
0.022583333333333334,0.14507487420245754,normal
0.02266666666666667,0.14862896509547877,normal
0.02275,0.15208119312000623,normal
0.022833333333333334,0.15542919229139426,normal
0.022916666666666665,0.15867066805824703,normal
0.023,0.16180339887498948,normal
0.023083333333333334,0.16482523772440325,normal
0.023166666666666665,0.16773411358908483,normal
0.02325,0.17052803287081847,normal
0.023333333333333334,0.17320508075688767,normal
0.023416666666666665,0.17576342253239302,normal
0.0235,0.17820130483767352,normal
0.023583333333333335,0.18051705686997202,normal
0.023666666666666666,0.1827090915285202,normal
0.02375,0.18477590650225736,normal
0.023833333333333335,0.1867160852994403,normal
0.023916666666666666,0.18852829821843567,normal
0.024,0.1902113032590308,normal
0.024083333333333335,0.19176394697363863,normal
0.024166666666666666,0.1931851652578137,normal
0.02425,0.19447398407953537,normal
0.024333333333333332,0.19562952014676116,normal
0.024416666666666666,0.19665098151279092,normal
0.0245,0.1975376681190275,normal
0.024583333333333332,0.19828897227476205,normal
0.024666666666666667,0.19890437907365466,normal
0.02475,0.19938346674662558,normal
0.024833333333333332,0.19972590695091477,normal
0.024916666666666667,0.1999314649951115,normal
0.025,0.19999999999999998,normal
0.025083333333333332,0.1999314649951115,normal
0.025166666666666667,0.1997259069509148,normal
0.02525,0.19938346674662563,normal
0.025333333333333333,0.19890437907365466,normal
0.025416666666666667,0.19828897227476208,normal
0.0255,0.1975376681190276,normal
0.025583333333333333,0.19665098151279092,normal
0.025666666666666667,0.19562952014676113,normal
0.02575,0.1944739840795354,normal
0.025833333333333333,0.19318516525781373,normal
0.025916666666666668,0.1917639469736387,normal
0.026,0.19021130325903077,normal
0.026083333333333333,0.18852829821843572,normal
0.026166666666666668,0.18671608529944037,normal
0.02625,0.18477590650225734,normal
0.026333333333333334,0.18270909152852016,normal
0.026416666666666668,0.18051705686997221,normal
0.0265,0.17820130483767352,normal
0.026583333333333334,0.175763422532393,normal
0.02666666666666667,0.17320508075688784,normal
0.02675,0.17052803287081852,normal
0.026833333333333334,0.1677341135890847,normal
0.026916666666666665,0.1648252377244032,normal
0.027,0.16180339887498954,normal
0.027083333333333334,0.1586706680582471,normal
0.027166666666666665,0.1554291922913942,normal
0.02725,0.1520811931200062,normal
0.027333333333333334,0.14862896509547907,normal
0.027416666666666666,0.1450748742024575,normal
0.0275,0.14142135623730942,normal
0.027583333333333335,0.13767091513875096,normal
0.027666666666666666,0.1338261212717718,normal
0.02775,0.12988960966603658,normal
0.027833333333333335,0.12586407820996756,normal
0.027916666666666666,0.12175228580174419,normal
0.028,0.11755705045849466,normal
0.02808333333333333,0.11328124738496657,normal
0.028166666666666666,0.1089278070030054,normal
0.02825,0.10449971294318974,normal
0.028333333333333332,0.09999999999999995,normal
0.028416666666666666,0.09543175205192161,normal
0.0285,0.09079809994790959,normal
0.028583333333333332,0.08610221936165924,normal
0.028666666666666667,0.0813473286151599,normal
0.02875,0.07653668647301812,normal
0.028833333333333332,0.07167358990906018,normal
0.028916666666666667,0.06676137184675429,normal
0.029,0.06180339887498957,normal
0.029083333333333333,0.056803068940784573,normal
0.029166666666666667,0.05176380902050418,normal
0.02925,0.046689072771181075,normal
0.029333333333333333,0.04158233816355183,normal
0.029416666666666667,0.036447105098429425,normal
0.0295,0.03128689300804643,normal
0.029583333333333333,0.02610523844401019,normal
0.029666666666666668,0.020905692653530886,normal
0.02975,0.01569181914556915,normal
0.029833333333333333,0.0104671912485889,normal
0.029916666666666668,0.005235389661574733,normal
0.03,7.347880794884119e-17,normal
0.030083333333333333,-0.005235389661574587,normal
0.030166666666666668,-0.010467191248588753,normal
0.03025,-0.015691819145569007,normal
0.030333333333333334,-0.020905692653530743,normal
0.030416666666666668,-0.026105238444010043,normal
0.0305,-0.03128689300804628,normal
0.030583333333333334,-0.036447105098429626,normal
0.030666666666666665,-0.04158233816355169,normal
0.03075,-0.04668907277118093,normal
0.030833333333333334,-0.05176380902050403,normal
0.030916666666666665,-0.056803068940784435,normal
0.031,-0.06180339887498942,normal
0.031083333333333334,-0.06676137184675415,normal
0.031166666666666665,-0.07167358990906005,normal
0.03125,-0.07653668647301798,normal
0.03133333333333333,-0.08134732861516009,normal
0.03141666666666667,-0.08610221936165878,normal
0.0315,-0.09079809994790944,normal
0.03158333333333333,-0.09543175205192148,normal
0.03166666666666667,-0.09999999999999983,normal
0.03175,-0.10449971294318992,normal
0.03183333333333333,-0.10892780700300529,normal
0.03191666666666667,-0.11328124738496648,normal
0.032,-0.11755705045849457,normal
0.03208333333333333,-0.12175228580174409,normal
0.03216666666666667,-0.1258640782099672,normal
0.03225,-0.12988960966603674,normal
0.03233333333333333,-0.13382612127177168,normal
0.03241666666666667,-0.1376709151387506,normal
0.0325,-0.1414213562373096,normal
0.03258333333333333,-0.1450748742024574,normal
0.03266666666666666,-0.14862896509547874,normal
0.03275,-0.15208119312000634,normal
0.03283333333333333,-0.15542919229139412,normal
0.032916666666666664,-0.158670668058247,normal
0.033,-0.16180339887498968,normal
0.03308333333333333,-0.16482523772440313,normal
0.033166666666666664,-0.16773411358908483,normal
0.03325,-0.17052803287081844,normal
0.03333333333333333,-0.17320508075688776,normal
0.033416666666666664,-0.17576342253239294,normal
0.0335,-0.1782013048376736,normal
0.03358333333333333,-0.18051705686997216,normal
0.033666666666666664,-0.18270909152852008,normal
0.03375,-0.18477590650225742,normal
0.03383333333333333,-0.18671608529944028,normal
0.033916666666666664,-0.18852829821843564,normal
0.034,-0.1902113032590306,normal
0.034083333333333334,-0.19176394697363863,normal
0.034166666666666665,-0.1931851652578137,normal
0.03425,-0.19447398407953528,normal
0.034333333333333334,-0.19562952014676116,normal
0.034416666666666665,-0.19665098151279095,normal
0.0345,-0.1975376681190275,normal
0.034583333333333334,-0.19828897227476208,normal
0.034666666666666665,-0.19890437907365463,normal
0.03475,-0.19938346674662558,normal
0.034833333333333334,-0.1997259069509148,normal
0.034916666666666665,-0.1999314649951115,normal
0.035,-0.19999999999999998,normal
0.035083333333333334,-0.1999314649951115,normal
0.035166666666666666,-0.1997259069509148,normal
0.03525,-0.19938346674662563,normal
0.035333333333333335,-0.19890437907365466,normal
0.035416666666666666,-0.19828897227476208,normal
0.0355,-0.1975376681190276,normal
0.035583333333333335,-0.19665098151279092,normal
0.035666666666666666,-0.1956295201467612,normal
0.03575,-0.1944739840795354,normal
0.035833333333333335,-0.19318516525781365,normal
0.035916666666666666,-0.1917639469736387,normal
0.036,-0.19021130325903077,normal
0.036083333333333335,-0.18852829821843559,normal
0.036166666666666666,-0.18671608529944037,normal
0.03625,-0.18477590650225734,normal
0.036333333333333336,-0.18270909152852016,normal
0.03641666666666667,-0.18051705686997208,normal
0.0365,-0.17820130483767369,normal
0.036583333333333336,-0.1757634225323932,normal
0.03666666666666667,-0.17320508075688765,normal
0.03675,-0.17052803287081852,normal
0.036833333333333336,-0.1677341135890849,normal
0.03691666666666667,-0.16482523772440322,normal
0.037,-0.16180339887498957,normal
0.037083333333333336,-0.1586706680582473,normal
0.03716666666666667,-0.15542919229139424,normal
0.03725,-0.15208119312000623,normal
0.037333333333333336,-0.14862896509547907,normal
0.03741666666666667,-0.14507487420245752,normal
0.0375,-0.14142135623730945,normal
0.03758333333333334,-0.13767091513875096,normal
0.03766666666666667,-0.13382612127177154,normal
0.03775,-0.12988960966603688,normal
0.03783333333333333,-0.1258640782099676,normal
0.03791666666666667,-0.12175228580174394,normal
0.038,-0.11755705045849468,normal
0.03808333333333333,-0.11328124738496659,normal
0.03816666666666667,-0.10892780700300542,normal
0.03825,-0.10449971294318977,normal
0.03833333333333333,-0.10000000000000027,normal
0.03841666666666667,-0.09543175205192163,normal
0.0385,-0.09079809994790929,normal
0.03858333333333333,-0.08610221936165925,normal
0.03866666666666667,-0.08134732861515992,normal
0.03875,-0.07653668647301781,normal
0.03883333333333333,-0.07167358990906021,normal
0.03891666666666667,-0.06676137184675432,normal
0.039,-0.06180339887498959,normal
0.03908333333333333,-0.0568030689407846,normal
0.03916666666666667,-0.051763809020504536,normal
0.03925,-0.0466890727711811,normal
0.03933333333333333,-0.041582338163551856,normal
0.03941666666666667,-0.03644710509842979,normal
0.0395,-0.031286893008046095,normal
0.03958333333333333,-0.026105238444010567,normal
0.03966666666666667,-0.02090569265353091,normal
0.03975,-0.01569181914556882,normal
0.03983333333333333,-0.010467191248588924,normal
0.03991666666666667,-0.005235389661574758,normal
0.04,-9.797174393178826e-17,normal
0.04008333333333333,0.0052353896615745625,normal
0.04016666666666667,0.010467191248588727,normal
0.04025,0.01569181914556898,normal
0.04033333333333333,0.02090569265353072,normal
0.04041666666666666,0.026105238444010016,normal
0.0405,0.031286893008046254,normal
0.04058333333333333,0.0364471050984296,normal
0.04066666666666666,0.04158233816355166,normal
0.04075,0.046689072771181256,normal
0.04083333333333333,0.05176380902050401,normal
0.040916666666666664,0.05680306894078441,normal
0.041,0.061803398874989736,normal
0.04108333333333333,0.06676137184675413,normal
0.041166666666666664,0.07167358990906002,normal
0.04125,0.07653668647301795,normal
0.04133333333333333,0.08134732861516007,normal
0.041416666666666664,0.08610221936165875,normal
0.0415,0.0907980999479091,normal
0.04158333333333333,0.09543175205192178,normal
0.041666666666666664,0.09999999999999981,normal
0.04175,0.1044997129431896,normal
0.041833333333333333,0.10892780700300558,normal
0.041916666666666665,0.11328124738496646,normal
0.042,0.11755705045849454,normal
0.042083333333333334,0.12175228580174408,normal
0.042166666666666665,0.12586407820996745,normal
0.04225,0.12988960966603644,normal
0.042333333333333334,0.13382612127177168,normal
0.042416666666666665,0.13767091513875082,normal
0.0425,0.1414213562373093,normal
0.042583333333333334,0.14507487420245763,normal
0.042666666666666665,0.1486289650954787,normal
0.04275,0.15208119312000612,normal
0.042833333333333334,0.15542919229139435,normal
0.042916666666666665,0.158670668058247,normal
0.043,0.16180339887498946,normal
0.043083333333333335,0.16482523772440313,normal
0.043166666666666666,0.1677341135890848,normal
0.04325,0.17052803287081844,normal
0.043333333333333335,0.17320508075688776,normal
0.043416666666666666,0.17576342253239308,normal
0.0435,0.17820130483767344,normal
0.043583333333333335,0.18051705686997216,normal
0.043666666666666666,0.18270909152852022,normal
0.04375,0.18477590650225728,normal
0.043833333333333335,0.18671608529944042,normal
0.043916666666666666,0.18852829821843564,normal
0.044,0.1902113032590307,normal
0.044083333333333335,0.19176394697363852,normal
0.04416666666666667,0.1931851652578137,normal
0.04425,0.19447398407953537,normal
0.044333333333333336,0.19562952014676108,normal
0.04441666666666667,0.19665098151279095,normal
0.0445,0.1975376681190275,normal
0.044583333333333336,0.19828897227476203,normal
0.04466666666666667,0.19890437907365466,normal
0.04475,0.19938346674662558,normal
0.044833333333333336,0.1997259069509148,normal
0.04491666666666667,0.1999314649951115,normal
0.045,0.19999999999999996,normal
0.045083333333333336,0.1999314649951115,normal
0.04516666666666667,0.19972590695091483,normal
0.04525,0.1993834667466256,normal
0.04533333333333334,0.19890437907365469,normal
0.04541666666666667,0.19828897227476205,normal
0.0455,0.1975376681190275,normal
0.04558333333333333,0.19665098151279098,normal
0.04566666666666667,0.19562952014676116,normal
0.04575,0.19447398407953542,normal
0.04583333333333333,0.19318516525781373,normal
0.04591666666666667,0.1917639469736386,normal
0.046,0.1902113032590308,normal
0.04608333333333333,0.18852829821843575,normal
0.04616666666666667,0.18671608529944025,normal
0.04625,0.18477590650225736,normal
0.04633333333333333,0.1827090915285202,normal
0.04641666666666667,0.1805170568699721,normal
0.0465,0.17820130483767352,normal
0.04658333333333333,0.1757634225323932,normal
0.04666666666666667,0.17320508075688784,normal
0.04675,0.17052803287081839,normal
0.04683333333333333,0.16773411358908494,normal
0.04691666666666667,0.16482523772440325,normal
0.047,0.1618033988749896,normal
0.04708333333333333,0.15867066805824714,normal
0.04716666666666667,0.15542919229139449,normal
0.04725,0.15208119312000623,normal
0.04733333333333333,0.14862896509547888,normal
0.04741666666666667,0.14507487420245777,normal
0.0475,0.14142135623730948,normal
0.04758333333333333,0.13767091513875102,normal
0.04766666666666667,0.13382612127177182,normal
0.04775,0.12988960966603663,normal
0.04783333333333333,0.12586407820996764,normal
0.04791666666666667,0.12175228580174424,normal
0.048,0.11755705045849443,normal
0.04808333333333333,0.11328124738496664,normal
0.04816666666666667,0.10892780700300547,normal
0.04825,0.10449971294318981,normal
0.04833333333333333,0.1,normal
0.04841666666666666,0.09543175205192196,normal
0.0485,0.09079809994790931,normal
0.04858333333333333,0.08610221936165896,normal
0.048666666666666664,0.08134732861516027,normal
0.04875,0.07653668647301783,normal
0.04883333333333333,0.07167358990906024,normal
0.048916666666666664,0.06676137184675433,normal
0.049,0.06180339887498995,normal
0.04908333333333333,0.05680306894078462,normal
0.049166666666666664,0.05176380902050422,normal
0.04925,0.04668907277118147,normal
0.04933333333333333,0.04158233816355188,normal
0.049416666666666664,0.036447105098429466,normal
0.0495,0.031286893008046476,normal
0.04958333333333333,0.026105238444010238,normal
0.049666666666666665,0.020905692653530934,normal
0.04975,0.015691819145569202,normal
0.049833333333333334,0.010467191248588593,normal
0.049916666666666665,0.005235389661574782,normal
0.05,1.2246467991473532e-16,normal
0.050083333333333334,-0.005235389661574538,normal
0.050166666666666665,-0.010467191248588704,normal
0.05025,-0.0156918191455686,normal
0.050333333333333334,-0.02090569265353069,normal
0.050416666666666665,-0.026105238444010345,normal
0.0505,-0.03128689300804588,normal
0.050583333333333334,-0.03644710509842958,normal
0.050666666666666665,-0.04158233816355199,normal
0.05075,-0.04668907277118089,normal
0.050833333333333335,-0.05176380902050433,normal
0.050916666666666666,-0.056803068940784386,normal
0.051,-0.061803398874989035,normal
0.051083333333333335,-0.06676137184675444,normal
0.051166666666666666,-0.07167358990906034,normal
0.05125,-0.0765366864730176,normal
0.051333333333333335,-0.08134732861516036,normal
0.051416666666666666,-0.08610221936165874,normal
0.0515,-0.09079809994790909,normal
0.051583333333333335,-0.09543175205192145,normal
0.051666666666666666,-0.09999999999999977,normal
0.05175,-0.10449971294318956,normal
0.051833333333333335,-0.10892780700300525,normal
0.051916666666666667,-0.11328124738496642,normal
0.052,-0.1175570504584945,normal
0.052083333333333336,-0.12175228580174402,normal
0.05216666666666667,-0.12586407820996742,normal
0.05225,-0.1298896096660367,normal
0.052333333333333336,-0.13382612127177163,normal
0.05241666666666667,-0.13767091513875082,normal
0.0525,-0.14142135623730953,normal
0.052583333333333336,-0.1450748742024576,normal
0.05266666666666667,-0.14862896509547893,normal
0.05275,-0.1520811931200063,normal
0.052833333333333336,-0.15542919229139385,normal
0.05291666666666667,-0.15867066805824717,normal
0.053,-0.16180339887498962,normal
0.05308333333333334,-0.1648252377244029,normal
0.05316666666666667,-0.16773411358908497,normal
0.05325,-0.17052803287081825,normal
0.05333333333333334,-0.17320508075688754,normal
0.05341666666666667,-0.17576342253239324,normal
0.0535,-0.1782013048376734,normal
0.05358333333333333,-0.180517056869972,normal
0.05366666666666667,-0.18270909152852033,normal
0.05375,-0.18477590650225728,normal
0.05383333333333333,-0.18671608529944028,normal
0.05391666666666667,-0.18852829821843564,normal
0.054,-0.19021130325903068,normal
0.05408333333333333,-0.19176394697363863,normal
0.05416666666666667,-0.19318516525781368,normal
0.05425,-0.19447398407953534,normal
0.05433333333333333,-0.19562952014676116,normal
0.05441666666666667,-0.19665098151279092,normal
0.0545,-0.19753766811902754,normal
0.05458333333333333,-0.19828897227476205,normal
0.05466666666666667,-0.19890437907365457,normal
0.05475,-0.19938346674662563,normal
0.05483333333333333,-0.1997259069509148,normal
0.05491666666666667,-0.1999314649951115,normal
0.055,-0.2,normal
0.05508333333333333,-0.1999314649951115,normal
0.05516666666666667,-0.19972590695091486,normal
0.05525,-0.19938346674662555,normal
0.05533333333333333,-0.19890437907365469,normal
0.05541666666666667,-0.1982889722747621,normal
0.0555,-0.19753766811902748,normal
0.05558333333333333,-0.19665098151279098,normal
0.05566666666666667,-0.1956295201467612,normal
0.05575,-0.19447398407953542,normal
0.05583333333333333,-0.19318516525781373,normal
0.05591666666666667,-0.1917639469736387,normal
0.056,-0.1902113032590308,normal
0.05608333333333333,-0.18852829821843575,normal
0.05616666666666666,-0.1867160852994404,normal
0.05625,-0.18477590650225736,normal
0.05633333333333333,-0.1827090915285202,normal
0.056416666666666664,-0.1805170568699721,normal
0.0565,-0.17820130483767352,normal
0.05658333333333333,-0.17576342253239302,normal
0.056666666666666664,-0.17320508075688767,normal
0.05675,-0.17052803287081875,normal
0.05683333333333333,-0.16773411358908474,normal
0.056916666666666664,-0.16482523772440305,normal
0.057,-0.16180339887498982,normal
0.05708333333333333,-0.15867066805824692,normal
0.057166666666666664,-0.1554291922913945,normal
0.05725,-0.15208119312000648,normal
0.05733333333333333,-0.14862896509547865,normal
0.057416666666666664,-0.1450748742024578,normal
0.0575,-0.14142135623730975,normal
0.057583333333333334,-0.13767091513875104,normal
0.057666666666666665,-0.13382612127177185,normal
0.05775,-0.1298896096660369,normal
0.057833333333333334,-0.12586407820996764,normal
0.057916666666666665,-0.12175228580174427,normal
